paper_fig,benchmark_group,profile,source_csv,source_archive_or_run_id,source_row_id,config_file,config_hash,git_commit_if_available,host,os,cpu,seed,dataset,workload,scheme,variant,N,ops,query_ratio,update_ratio,budget,selectivity,timeout_s,metric_name,metric_value,metric_unit,metric_source,evaluator,auc_mode,is_paper_metric,notes
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row3,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,0,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,,refresh_count,40.0,count,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row3,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,0,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,,scheduled_refresh_count,31.0,count,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row3,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,0,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,,forced_rollover_count,0.0,count,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row4,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,1,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,,response_bytes,735229.947545059,bytes,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row4,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,1,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,,response_mib,0.7011699176264372,MiB,derived,derived_summary,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row4,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,1,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,,search_latency_ms,52.1225,ms,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row4,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,1,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,,patch_update_latency_ms,9.13302,ms,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row4,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,1,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,,update_latency_ms,9.13302,ms,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row4,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,1,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,,server_storage_bytes,214152768.0,bytes,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row4,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,1,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,,server_storage_mib,204.23199462890625,MiB,derived,derived_summary,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row4,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,1,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,,refresh_count,33.0,count,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row4,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,1,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,,scheduled_refresh_count,30.0,count,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row4,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,1,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,,forced_rollover_count,0.0,count,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row5,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,,response_bytes,737608.1206531223,bytes,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row5,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,,response_mib,0.7034379202395652,MiB,derived,derived_summary,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row5,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,,search_latency_ms,52.5023,ms,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row5,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,,patch_update_latency_ms,9.82781,ms,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row5,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,,update_latency_ms,9.82781,ms,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row5,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,,server_storage_bytes,213772672.0,bytes,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row5,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,,server_storage_mib,203.8695068359375,MiB,derived,derived_summary,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row5,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,,refresh_count,36.0,count,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row5,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,,scheduled_refresh_count,30.0,count,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row5,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,LOCI-NoCert,skew_hotspot_drift_mix,LOCI-NoCert,nocert,1000000,10000,0.8,,,-1,,forced_rollover_count,0.0,count,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row6,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,0,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,,response_bytes,18540.169470248555,bytes,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row6,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,0,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,,response_mib,0.017681283445595317,MiB,derived,derived_summary,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row6,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,0,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,,search_latency_ms,17.8232,ms,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row6,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,0,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,,patch_update_latency_ms,132.774,ms,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row6,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,0,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,,update_latency_ms,132.774,ms,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row6,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,0,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,,server_storage_bytes,59976528.0,bytes,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row6,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,0,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,,server_storage_mib,57.19807434082031,MiB,derived,derived_summary,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row6,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,0,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,,refresh_count,277.0,count,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row6,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,0,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,,scheduled_refresh_count,31.0,count,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row6,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,0,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,,forced_rollover_count,0.0,count,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row7,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,1,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,,response_bytes,18495.491236793037,bytes,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row7,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,1,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,,response_mib,0.017638674961846387,MiB,derived,derived_summary,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row7,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,1,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,,search_latency_ms,17.7792,ms,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row7,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,1,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,,patch_update_latency_ms,118.546,ms,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row7,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,1,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,,update_latency_ms,118.546,ms,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row7,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,1,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,,server_storage_bytes,59897888.0,bytes,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row7,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,1,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,,server_storage_mib,57.123077392578125,MiB,derived,derived_summary,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row7,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,1,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,,refresh_count,257.0,count,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row7,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,1,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,,scheduled_refresh_count,30.0,count,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row7,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,1,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,,forced_rollover_count,0.0,count,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row8,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,,response_bytes,18178.781129253395,bytes,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row8,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,,response_mib,0.01733663666653957,MiB,derived,derived_summary,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row8,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,,search_latency_ms,18.156,ms,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row8,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,,patch_update_latency_ms,120.448,ms,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row8,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,,update_latency_ms,120.448,ms,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row8,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,,server_storage_bytes,59610400.0,bytes,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row8,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,,server_storage_mib,56.848907470703125,MiB,derived,derived_summary,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row8,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,,refresh_count,257.0,count,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row8,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,,scheduled_refresh_count,30.0,count,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row8,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,2,LOCI-NoPad,skew_hotspot_drift_mix,LOCI-NoPad,nopad,1000000,10000,0.8,,,-1,,forced_rollover_count,0.0,count,bench_wide.csv,benchmark,not_auc,true,
fig8_absolute_cost,fig2_component_ablation,paper_full,artifact_results_sp/raw/paper_full/fig8_absolute_cost/bench_wide.csv,eval_full_sp,row9,artifact_results_sp/configs/eval_full_sp.yaml,3df982f4955839fae82b15c7031cdc835ded16a77ca23570645762f092391751,,paper-full-sp,recorded by runner host,recorded by runner host,0,LOCI-NoPublicRefresh,skew_hotspot_drift_mix,LOCI-NoPublicRefresh,nopublicrefresh,1000000,10000,0.8,,,-1,,response_bytes,1448502.6723575194,bytes,bench_wide.csv,benchmark,not_auc,true,
